id,boa_peak,boa_size
0,1232,171
1,8209,195
2,10532,309
3,8209,195
4,10532,309
5,10532,309
6,10532,309
7,167,61
8,1673,199
9,8209,195
10,4107,36
11,4107,36
12,1356,93
13,221,433
14,8719,210
15,8719,210
16,1232,171
17,8209,195
18,1232,171
19,8209,195
20,1232,171
21,8209,195
22,1232,171
23,8209,195
24,1232,171
25,8209,195
26,1232,171
27,13403,136
28,221,433
29,221,433
30,350,61
31,350,61
32,10532,309
33,10532,309
34,10532,309
35,10532,309
36,10532,309
37,10532,309
38,10532,309
39,167,61
40,10532,309
41,10532,309
42,10532,309
43,4107,36
44,8237,90
45,8237,90
46,10532,309
47,9519,279
48,8240,163
49,8209,195
50,8240,163
51,8240,163
52,10532,309
53,10532,309
54,10532,309
55,167,61
56,1656,164
57,8209,195
58,1211,21
59,1339,63
60,221,433
61,221,433
62,221,433
63,221,433
64,1232,171
65,221,433
66,2146,149
67,2146,149
68,356,36
69,356,36
70,2146,149
71,2146,149
72,2146,149
73,2249,51
74,8266,29
75,13403,136
76,1356,93
77,221,433
78,350,61
79,350,61
80,1232,171
81,221,433
82,1494,303
83,221,433
84,221,433
85,221,433
86,1494,303
87,350,61
88,1232,171
89,221,433
90,350,61
91,350,61
92,221,433
93,221,433
94,350,61
95,350,61
96,2146,149
97,10532,309
98,2146,149
99,2146,149
100,10532,309
101,10532,309
102,102,12
103,102,12
104,2146,149
105,8237,90
106,2146,149
107,2146,149
108,3180,68
109,8237,90
110,102,12
111,9519,279
112,1232,171
113,221,433
114,2146,149
115,2174,185
116,10532,309
117,221,433
118,102,12
119,9563,147
120,1656,164
121,221,433
122,2174,185
123,2174,185
124,221,433
125,221,433
126,2174,185
127,2174,185
128,1232,171
129,4241,121
130,146,6
131,167,61
132,10532,309
133,221,433
134,167,61
135,167,61
136,1673,199
137,221,433
138,167,61
139,167,61
140,221,433
141,221,433
142,221,433
143,221,433
144,1232,171
145,4241,121
146,146,6
147,4241,121
148,221,433
149,221,433
150,146,6
151,221,433
152,221,433
153,221,433
154,146,6
155,221,433
156,221,433
157,221,433
158,221,433
159,221,433
160,10532,309
161,10532,309
162,167,61
163,167,61
164,10532,309
165,167,61
