0;64
1;65
2;66
3;67
4;68
5;69
6;70
7;71
8;72
9;73
10;74
11;75
12;76
13;77
14;78
15;79
16;48
17;49
18;50
19;51
20;52
21;53
22;54
23;55
24;56
25;57
26;58
27;59
28;60
29;61
30;62
31;63
32;48
33;49
34;50
35;51
36;52
37;53
38;54
39;55
40;56
41;57
42;58
43;59
44;60
45;61
46;62
47;63
48;56
49;57
50;58
51;59
52;60
53;61
54;62
55;63
56;60
57;61
58;62
59;63
60;62
61;63
62;63
63;63
64;64
65;64
66;64
67;65
68;64
69;65
70;66
71;67
72;64
73;65
74;66
75;67
76;68
77;69
78;70
79;71
80;64
81;65
82;66
83;67
84;68
85;69
86;70
87;71
88;72
89;73
90;74
91;75
92;76
93;77
94;78
95;79
96;64
97;65
98;66
99;67
100;68
101;69
102;70
103;71
104;72
105;73
106;74
107;75
108;76
109;77
110;78
111;79
112;80
113;49
114;50
115;51
116;52
117;53
118;54
119;55
120;56
121;57
122;58
123;59
124;60
125;61
126;62
127;63
