0;1
0;2
1;3
2;3
0;4
1;5
4;5
2;6
4;6
3;7
5;7
6;7
0;8
1;9
8;9
2;10
8;10
3;11
9;11
10;11
4;12
8;12
5;13
9;13
12;13
6;14
10;14
12;14
7;15
11;15
13;15
14;15
0;16
1;17
16;17
2;18
16;18
3;19
17;19
18;19
4;20
16;20
5;21
17;21
20;21
6;22
18;22
20;22
7;23
19;23
21;23
22;23
8;24
16;24
9;25
17;25
24;25
10;26
18;26
24;26
11;27
19;27
25;27
26;27
12;28
20;28
24;28
13;29
21;29
25;29
28;29
14;30
22;30
26;30
28;30
15;31
23;31
27;31
29;31
30;31
0;32
1;33
32;33
2;34
32;34
3;35
33;35
34;35
4;36
32;36
5;37
33;37
36;37
6;38
34;38
36;38
7;39
35;39
37;39
38;39
8;40
32;40
9;41
33;41
40;41
10;42
34;42
40;42
11;43
35;43
41;43
42;43
12;44
36;44
40;44
13;45
37;45
41;45
44;45
14;46
38;46
42;46
44;46
15;47
39;47
43;47
45;47
46;47
16;48
32;48
17;49
33;49
48;49
18;50
34;50
48;50
19;51
35;51
49;51
50;51
20;52
36;52
48;52
21;53
37;53
49;53
52;53
22;54
38;54
50;54
52;54
23;55
39;55
51;55
53;55
54;55
24;56
40;56
48;56
25;57
41;57
49;57
56;57
26;58
42;58
50;58
56;58
27;59
43;59
51;59
57;59
58;59
28;60
44;60
52;60
56;60
29;61
45;61
53;61
57;61
60;61
30;62
46;62
54;62
58;62
60;62
31;63
47;63
55;63
59;63
61;63
62;63
0;64
1;65
64;65
2;66
64;66
3;67
65;67
66;67
4;68
64;68
5;69
65;69
68;69
6;70
66;70
68;70
7;71
67;71
69;71
70;71
8;72
64;72
9;73
65;73
72;73
10;74
66;74
72;74
11;75
67;75
73;75
74;75
12;76
68;76
72;76
13;77
69;77
73;77
76;77
14;78
70;78
74;78
76;78
15;79
71;79
75;79
77;79
78;79
16;80
64;80
17;81
65;81
80;81
18;82
66;82
80;82
19;83
67;83
81;83
82;83
20;84
68;84
80;84
21;85
69;85
81;85
84;85
22;86
70;86
82;86
84;86
23;87
71;87
83;87
85;87
86;87
24;88
72;88
80;88
25;89
73;89
81;89
88;89
26;90
74;90
82;90
88;90
27;91
75;91
83;91
89;91
90;91
28;92
76;92
84;92
88;92
29;93
77;93
85;93
89;93
92;93
30;94
78;94
86;94
90;94
92;94
31;95
79;95
87;95
91;95
93;95
94;95
32;96
64;96
33;97
65;97
96;97
34;98
66;98
96;98
35;99
67;99
97;99
98;99
36;100
68;100
96;100
37;101
69;101
97;101
100;101
38;102
70;102
98;102
100;102
39;103
71;103
99;103
101;103
102;103
40;104
72;104
96;104
41;105
73;105
97;105
104;105
42;106
74;106
98;106
104;106
43;107
75;107
99;107
105;107
106;107
44;108
76;108
100;108
104;108
45;109
77;109
101;109
105;109
108;109
46;110
78;110
102;110
106;110
108;110
47;111
79;111
103;111
107;111
109;111
110;111
48;112
80;112
96;112
49;113
81;113
97;113
112;113
50;114
82;114
98;114
112;114
51;115
83;115
99;115
113;115
114;115
52;116
84;116
100;116
112;116
53;117
85;117
101;117
113;117
116;117
54;118
86;118
102;118
114;118
116;118
55;119
87;119
103;119
115;119
117;119
118;119
56;120
88;120
104;120
112;120
57;121
89;121
105;121
113;121
120;121
58;122
90;122
106;122
114;122
120;122
59;123
91;123
107;123
115;123
121;123
122;123
60;124
92;124
108;124
116;124
120;124
61;125
93;125
109;125
117;125
121;125
124;125
62;126
94;126
110;126
118;126
122;126
124;126
63;127
95;127
111;127
119;127
123;127
125;127
126;127
