0;16
1;17
2;18
3;19
4;20
5;21
6;22
7;23
8;24
9;1033
10;26
11;1035
12;28
13;141
14;30
15;143
16;17
17;273
18;16
19;17
20;20
21;17
22;20
23;19
24;16
25;57
26;24
27;59
28;20
29;25
30;28
31;27
32;1056
33;1057
34;1058
35;1059
36;1060
37;165
38;1062
39;167
40;56
41;57
42;58
43;59
44;60
45;61
46;62
47;63
48;16
49;57
50;58
51;59
52;20
53;49
54;62
55;63
56;57
57;57
58;59
59;57
60;2108
61;57
62;60
63;59
64;80
65;1089
66;82
67;1091
68;580
69;1093
70;582
71;1095
72;200
73;1097
74;202
75;1099
76;204
77;205
78;206
79;207
80;81
81;1105
82;80
83;1107
84;20
85;81
86;84
87;83
88;80
89;81
90;26
91;27
92;84
93;85
94;30
95;91
96;1120
97;1121
98;1122
99;1123
100;1124
101;229
102;1126
103;231
104;1128
105;1129
106;1130
107;1131
108;1132
109;1133
110;1134
111;1135
112;80
113;81
114;82
115;123
116;84
117;113
118;86
119;115
120;56
121;57
122;123
123;59
124;60
125;61
126;62
127;123
128;136
129;137
130;138
131;139
132;140
133;141
134;142
135;143
136;140
137;1161
138;202
139;1163
140;2188
141;1165
142;206
143;1167
144;16
145;17
146;18
147;19
148;20
149;21
150;22
151;23
152;24
153;25
154;26
155;27
156;28
157;141
158;30
159;143
160;224
161;225
162;226
163;227
164;228
165;229
166;230
167;231
168;136
169;137
170;138
171;139
172;140
173;141
174;142
175;143
176;160
177;49
178;162
179;51
180;164
181;165
182;166
183;167
184;56
185;57
186;58
187;59
188;60
189;61
190;62
191;63
192;704
193;705
194;706
195;203
196;708
197;709
198;710
199;711
200;202
201;203
202;202
203;207
204;206
205;207
206;718
207;207
208;80
209;81
210;82
211;83
212;84
213;1237
214;86
215;1239
216;200
217;201
218;202
219;203
220;204
221;205
222;206
223;207
224;736
225;224
226;224
227;226
228;740
229;741
230;742
231;229
232;224
233;225
234;202
235;203
236;228
237;229
238;206
239;207
240;224
241;225
242;226
243;227
244;228
245;229
246;230
247;231
248;120
249;121
250;122
251;123
252;124
253;237
254;126
255;239
256;272
257;273
258;274
259;275
260;276
261;277
262;278
263;279
264;1288
265;1289
266;1290
267;1291
268;1292
269;397
270;1294
271;399
272;273
273;273
274;275
275;273
276;20
277;273
278;276
279;275
280;281
281;273
282;26
283;281
284;276
285;281
286;30
287;283
288;1312
289;305
290;1314
291;307
292;1316
293;421
294;1318
295;423
296;312
297;313
298;314
299;315
300;316
301;317
302;318
303;319
304;272
305;273
306;274
307;275
308;276
309;305
310;278
311;307
312;313
313;57
314;58
315;59
316;2364
