id,fitness
0,0.46601435653474077
1,0.5215130931957324
2,0.45496196148800977
3,0.5104606981490013
4,0.3999164224978908
5,0.45541515915888237
6,0.4121744887213122
7,0.46767322538230377
8,0.4354124144569189
9,0.49091115111791045
10,0.5192356251875815
11,0.5747343618485729
12,0.3745514996381799
13,0.43005023629917144
14,0.4964567796373596
15,0.5519555162983512
16,0.42470806705611636
17,0.4802068037171079
18,0.41365567200938547
19,0.46915440867037705
20,0.3481296516311225
21,0.40362838829211406
22,0.36038771785454393
23,0.41588645451553546
24,0.3639136989826262
25,0.4194124356436178
26,0.4477369097132887
27,0.5032356463742803
28,0.35754475928876733
29,0.4130434959497589
30,0.47945003928794705
31,0.5349487759489386
32,0.4681964494342373
33,0.5236951860952289
34,0.4948450051952751
35,0.5503437418562667
36,0.4629893152015415
37,0.5184880518625331
38,0.4285316946985414
39,0.484030431359533
40,0.4871547548184766
41,0.5426534914794682
42,0.5204957083717839
43,0.5759944450327755
44,0.4397137990976952
45,0.49521253575868673
46,0.5472777253949895
47,0.6027764620559811
48,0.4430680203439528
49,0.49856675700494435
50,0.4697165761049903
51,0.5252153127659819
52,0.427380404723113
53,0.48287914138410454
54,0.3929227842201129
55,0.4484215208811045
56,0.4318338997325237
57,0.4873326363935152
58,0.465174853285831
59,0.5206735899468226
60,0.43888491913662236
61,0.49438365579761395
62,0.5464488454339167
63,0.6019475820949083
64,0.47646229165068565
65,0.5124210042148126
66,0.4654098966039547
67,0.5013686091680817
68,0.364320593617551
69,0.400279306181678
70,0.3765786598409725
71,0.41253737240509947
72,0.4458603495728638
73,0.48181906213699077
74,0.5296835603035264
75,0.5656422728676532
76,0.3389556707578401
77,0.374914383321967
78,0.46086095075701977
79,0.4968196633211468
80,0.43515600217206124
81,0.47111471473618816
82,0.4241036071253304
83,0.4600623196894574
84,0.31253382275078273
85,0.34849253531490965
86,0.32479188897420413
87,0.3607506015383311
88,0.3743616340985711
89,0.4103203466626981
90,0.45818484482923366
91,0.4941435573933606
92,0.32194893040842754
93,0.35790764297255456
94,0.44385421040760736
95,0.4798129229717344
96,0.47864438455018227
97,0.5146030971143093
98,0.50529294031122
99,0.5412516528753469
100,0.4273934863212017
101,0.4633521988853287
102,0.3929358658182017
103,0.4288945783823287
104,0.4976026899344215
105,0.5335614024985484
106,0.5309436434877288
107,0.5669023560518558
108,0.40411797021735535
109,0.4400766827814824
110,0.5116818965146497
111,0.5476406090787768
112,0.4535159554598977
113,0.4894746680240246
114,0.4801645112209352
115,0.5161232237850621
116,0.3917845758427732
117,0.4277432884069002
118,0.3573269553397732
119,0.3932856679039002
120,0.44228183484846856
121,0.47824054741259553
122,0.4756227884017759
123,0.5115815009659029
124,0.40328909025628273
125,0.43924780282040965
126,0.5108530165535771
127,0.546811729117704
128,0.44373049457740205
129,0.49178265604481247
130,0.42238883496129515
131,0.4704409964287056
132,0.42246510472658044
133,0.470517266193991
134,0.390909433771039
135,0.4389615952384496
136,0.40854143121910713
137,0.4565935926865177
138,0.5200816585741086
139,0.5681338200415192
140,0.42198290452139403
141,0.47003506598880457
142,0.5638936591489994
143,0.6119458206164099
144,0.4024242050987776
145,0.45047636656618806
146,0.38108254548267073
147,0.42913470695008116
148,0.37067833385981214
149,0.41873049532722273
150,0.3391226629042706
151,0.38717482437168116
152,0.3370427157448144
153,0.385094877212225
154,0.44858294309981595
155,0.4966351045672265
156,0.4049761641719816
157,0.45302832563939216
158,0.5468869187995867
159,0.5949390802669974
160,0.45248961640727475
161,0.5005417778746851
162,0.46884890759893644
163,0.5169010690663469
164,0.4598988294319775
165,0.5079509908993881
166,0.3816274717500145
167,0.429679633217425
168,0.46686080051104095
169,0.5149129619784514
170,0.5279187706886873
171,0.5759709321560978
172,0.46150603598265566
173,0.5095581974500663
174,0.5890754369083755
175,0.637127598375786
176,0.4273611873169901
177,0.4754133487844005
178,0.44372047850865176
179,0.4917726399760622
180,0.424289918953549
181,0.47234208042095954
182,0.346018561271586
183,0.3940707227389965
184,0.411539945425088
185,0.45959210689249846
186,0.47259791560273434
187,0.5206500770701449
188,0.4606771560215829
189,0.5087293174889934
190,0.5882465569473029
191,0.6362987184147134
192,0.45417842969334693
193,0.48269056706389285
194,0.4328367700772401
195,0.46134890744778595
196,0.38686927584624076
197,0.4153814132167867
198,0.3553136048906992
199,0.38382574226124516
200,0.418989366335052
201,0.447501503705598
202,0.5305295936900535
203,0.5590417310605995
204,0.38638707564105434
205,0.4148992130116004
206,0.5282978302686596
207,0.5568099676392055
208,0.4128721402147225
209,0.4413842775852684
210,0.3915304805986156
211,0.42004261796916154
212,0.33508250497947245
213,0.36359464235001837
214,0.30352683402393094
215,0.3320389713944768
216,0.3474906508607593
217,0.37600278823130534
218,0.45903087821576083
219,0.4875430155863068
220,0.36938033529164177
221,0.3978924726621878
222,0.5112910899192471
223,0.5398032272897931
224,0.46293755152321964
225,0.4914496888937655
226,0.4792968427148813
227,0.5078089800854272
228,0.42430300055163767
229,0.4528151379221837
230,0.3460316428696748
231,0.3745437802402208
232,0.47730873562698584
233,0.5058208729975318
234,0.5383667058046322
235,0.5668788431751781
236,0.42591020710231586
237,0.4544223444728619
238,0.5534796080280359
239,0.5819917453985818
240,0.43780912243293496
241,0.4663212598034808
242,0.45416841362459665
243,0.4826805509951425
244,0.38869409007320915
245,0.41720622744375513
246,0.3104227323912463
247,0.33893486976179216
248,0.4219878805410329
249,0.45050001791157884
250,0.4830458507186792
251,0.5115579880892251
252,0.4250813271412432
253,0.4535934645117892
254,0.552650728066963
255,0.5811628654375091
256,0.4980534863801232
257,0.5032715750077459
258,0.4958281214577043
259,0.5010462100853271
260,0.5428557392691558
261,0.5480738278967785
262,0.5639408356168893
263,0.569158924244512
264,0.49441008376286005
265,0.49962817239048285
266,0.5870603246178348
267,0.5922784132454575
268,0.49392879790335054
269,0.49914688653097333
270,0.6246611080268424
271,0.6298791966544651
272,0.47822177200767807
273,0.4834398606353008
274,0.4759964070852592
275,0.481214495712882
276,0.4620972588967801
277,0.4673153475244029
278,0.4831823552445136
279,0.4884004438721364
280,0.43954238736781737
281,0.4447604759954401
282,0.5321926282227919
283,0.5374107168504146
284,0.4727190900457222
285,0.4779371786733449
286,0.603451400169214
287,0.6086694887968367
288,0.4629712792917134
289,0.46818936791933613
290,0.49844686517706316
291,0.5036649538046858
292,0.4900238933598225
293,0.4952419819874453
294,0.46439330298113457
295,0.4696113916087573
296,0.5088881241365114
297,0.5141062127641342
298,0.5510561078141308
299,0.5562741964417536
300,0.4431863587498818
301,0.44840444737750457
302,0.5595773151714883
303,0.564795403799111
304,0.45931742530760805
305,0.46453551393523085
306,0.4947930111929578
307,0.5000110998205806
308,0.4254432733757866
309,0.4306613620034093
310,0.39981268299709866
311,0.40503077162472145
312,0.4701982881298084
313,0.47541637675743115
314,0.5123662718074279
315,0.5175843604350506
316,0.4381545112805933
317,0.44337259990821604
318,0.5545454677021998
319,0.5597635563298224
320,0.5511647445368789
321,0.49766315461646743
322,0.54893937961446
323,0.4954377896940486
324,0.5670370348207204
325,0.513535444900309
326,0.5881221311684539
327,0.5346205412480425
328,0.5475213419196159
329,0.4940197519992044
330,0.6401715827745905
331,0.586669992854179
332,0.5181100934549152
333,0.4646085035345037
334,0.6488424035784071
335,0.5953408136579956
336,0.5313330301644339
337,0.47783144024402235
338,0.529107665242015
339,0.47560607532160354
340,0.4862785544483447
341,0.4327769645279333
342,0.5073636507960783
343,0.4538620608756668
344,0.4926536455245731
345,0.4391520556041617
346,0.5853038863795476
347,0.5318022964591362
348,0.49690038559728683
349,0.44339879567687535
350,0.6276326957207787
351,0.5741311058003672
352,0.5160825374484691
353,0.46258094752805773
354,0.5515581233338188
355,0.49805653341340744
356,0.5142051889113871
357,0.4607035989909757
358,0.4885745985326992
359,0.43507300861228776
360,0.5619993822932672
361,0.5084977923728558
362,0.6041673659708866
363,0.5506657760504752
364,0.4673676543014465
365,0.41386606438103507
366,0.5837586107230529
367,0.5302570208026415
368,0.5124286834643639
369,0.45892709354395234
370,0.5479042693497135
371,0.49440267942930205
372,0.4496245689273512
373,0.39612297900693977
374,0.4239939785486633
375,0.37049238862825185
376,0.5233095462865641
377,0.46980795636615275
378,0.5654775299641835
379,0.5119759400437721
380,0.4623358068321579
381,0.40883421691174643
