id,boa_peak,boa_size
0,87,2476
1,87,2476
2,87,2476
3,87,2476
4,87,2476
5,87,2476
6,87,2476
7,87,2476
8,87,2476
9,350,1067
10,87,2476
11,87,2476
12,87,2476
13,87,2476
14,350,1067
15,87,2476
16,87,2476
17,87,2476
18,87,2476
19,87,2476
20,87,2476
21,87,2476
22,87,2476
23,87,2476
24,87,2476
25,350,1067
26,87,2476
27,87,2476
28,87,2476
29,87,2476
30,350,1067
31,87,2476
32,87,2476
33,87,2476
34,87,2476
35,87,2476
36,87,2476
37,87,2476
38,87,2476
39,87,2476
40,87,2476
41,350,1067
42,87,2476
43,87,2476
44,87,2476
45,87,2476
46,350,1067
47,87,2476
48,87,2476
49,87,2476
50,87,2476
51,87,2476
52,87,2476
53,87,2476
54,87,2476
55,87,2476
56,87,2476
57,350,1067
58,87,2476
59,87,2476
60,87,2476
61,87,2476
62,350,1067
63,87,2476
64,87,2476
65,87,2476
66,87,2476
67,87,2476
68,87,2476
69,87,2476
70,87,2476
71,87,2476
72,87,2476
73,350,1067
74,87,2476
75,87,2476
76,87,2476
77,87,2476
78,350,1067
79,87,2476
80,87,2476
81,87,2476
82,87,2476
83,87,2476
84,87,2476
85,87,2476
86,87,2476
87,87,2476
88,87,2476
89,350,1067
90,87,2476
91,87,2476
92,87,2476
93,87,2476
94,350,1067
95,87,2476
96,87,2476
97,87,2476
98,87,2476
99,87,2476
100,87,2476
101,87,2476
102,87,2476
103,87,2476
104,87,2476
105,350,1067
106,87,2476
107,87,2476
108,87,2476
109,87,2476
110,350,1067
111,87,2476
112,87,2476
113,87,2476
114,87,2476
115,87,2476
116,87,2476
117,87,2476
118,87,2476
119,87,2476
120,87,2476
121,350,1067
122,87,2476
123,87,2476
124,87,2476
125,87,2476
126,350,1067
127,87,2476
128,87,2476
129,87,2476
130,87,2476
131,87,2476
132,87,2476
133,87,2476
134,87,2476
135,87,2476
136,87,2476
137,6537,555
138,7054,400
139,6537,555
140,87,2476
141,87,2476
142,7054,400
143,87,2476
144,87,2476
145,87,2476
146,87,2476
147,87,2476
148,87,2476
149,87,2476
150,87,2476
151,87,2476
152,87,2476
153,350,1067
154,87,2476
155,87,2476
156,87,2476
157,87,2476
158,350,1067
159,87,2476
160,181,538
161,181,538
162,181,538
163,181,538
164,181,538
165,181,538
166,181,538
167,181,538
168,181,538
169,4541,400
170,4542,152
171,4541,400
172,181,538
173,181,538
174,4542,152
175,181,538
176,181,538
177,181,538
178,181,538
179,181,538
180,181,538
181,181,538
182,181,538
183,181,538
184,181,538
185,181,538
186,181,538
187,181,538
188,181,538
189,181,538
190,4542,152
191,181,538
192,87,2476
193,87,2476
194,87,2476
195,87,2476
196,87,2476
197,87,2476
198,87,2476
199,87,2476
200,87,2476
201,3033,1253
202,7054,400
203,87,2476
204,87,2476
205,87,2476
206,2942,1461
207,87,2476
208,87,2476
209,87,2476
210,87,2476
211,87,2476
212,87,2476
213,87,2476
214,87,2476
215,87,2476
216,87,2476
217,350,1067
218,87,2476
219,87,2476
220,87,2476
221,87,2476
222,350,1067
223,87,2476
224,181,538
225,181,538
226,87,2476
227,87,2476
228,181,538
229,181,538
230,87,2476
231,87,2476
232,181,538
233,4541,400
234,4542,152
235,87,2476
236,181,538
237,181,538
238,6140,721
239,87,2476
240,181,538
241,181,538
242,87,2476
243,87,2476
244,181,538
245,181,538
246,87,2476
247,87,2476
248,181,538
249,350,1067
250,87,2476
251,87,2476
252,181,538
253,181,538
254,350,1067
255,87,2476
256,87,2476
257,87,2476
258,87,2476
259,87,2476
260,87,2476
261,87,2476
262,87,2476
263,87,2476
264,350,1067
265,350,1067
266,350,1067
267,350,1067
268,350,1067
269,350,1067
270,350,1067
271,350,1067
272,87,2476
273,350,1067
274,87,2476
275,87,2476
276,87,2476
277,87,2476
278,350,1067
279,87,2476
280,350,1067
281,350,1067
282,350,1067
283,350,1067
284,350,1067
285,350,1067
286,350,1067
287,350,1067
288,87,2476
289,87,2476
290,87,2476
291,87,2476
292,87,2476
293,87,2476
294,87,2476
295,87,2476
296,350,1067
297,350,1067
298,350,1067
299,350,1067
300,350,1067
301,350,1067
302,350,1067
303,350,1067
304,87,2476
305,350,1067
306,87,2476
307,87,2476
308,87,2476
309,87,2476
310,350,1067
311,87,2476
312,350,1067
313,350,1067
314,350,1067
315,350,1067
316,350,1067
317,350,1067
318,350,1067
319,350,1067
320,87,2476
321,87,2476
322,87,2476
323,87,2476
324,87,2476
325,87,2476
326,87,2476
327,87,2476
328,350,1067
329,350,1067
330,350,1067
331,350,1067
332,350,1067
333,350,1067
334,350,1067
335,350,1067
336,87,2476
337,350,1067
338,87,2476
339,87,2476
