id,fitness
0,0.4803996167466906
1,0.472947131869758
2,0.5191937130501036
3,0.5014320805735653
4,0.5121662648996906
5,0.5818530150832655
6,0.5108665782001738
7,0.5702441807841431
8,0.45556681159208223
9,0.44811432671514945
10,0.4943609078954952
11,0.4765992754189567
12,0.4192642687571218
13,0.4889510189406966
14,0.41796458205760506
15,0.47734218464157413
16,0.46667206857315685
17,0.45921958369622407
18,0.5054661648765698
19,0.48770453240003137
20,0.49843871672615675
21,0.5681254669097316
22,0.49713903002664
23,0.5565166326106091
24,0.4418392634185483
25,0.43438677854161567
26,0.48063335972196136
27,0.4628717272454229
28,0.4055367205835879
29,0.47522347076716276
30,0.4042370338840711
31,0.46361463646804035
32,0.499796367559159
33,0.49234388268222634
34,0.538590463862572
35,0.5208288313860335
36,0.531563015712159
37,0.6012497658957338
38,0.5302633290126422
39,0.5896409315966114
40,0.5368835655386918
41,0.5294310806617591
42,0.5756776618421049
43,0.5579160293655665
44,0.5005810227037314
45,0.5702677728873062
46,0.4992813360042146
47,0.5586589385881838
48,0.4702089452301919
49,0.4627564603532591
50,0.5090030415336049
51,0.49124140905706637
52,0.5019755933831919
53,0.5716623435667666
54,0.5006759066836751
55,0.5600535092676442
56,0.5072961432097246
57,0.499843658332792
58,0.5460902395131376
59,0.5283286070365992
60,0.47099360037476423
61,0.5406803505583391
62,0.4696939136752475
63,0.5290715162592167
64,0.4315344900684152
65,0.42408200519148254
66,0.4703285863718282
67,0.4525669538952898
68,0.48176313488137346
69,0.5514498850649482
70,0.48046344818185666
71,0.5398410507658258
72,0.3584487269310174
73,0.35099624205408464
74,0.3972428232344304
75,0.379481190757892
76,0.4269961128802207
77,0.4966828630637956
78,0.425696426180704
79,0.4850740287646732
80,0.41747186351387616
81,0.4100193786369434
82,0.45626595981728907
83,0.4385043273407507
84,0.46770050832683435
85,0.537387258510409
86,0.4664008216273176
87,0.5257784242112867
88,0.3443861003764784
89,0.3369336154995456
90,0.3831801966798913
91,0.36541856420335284
92,0.41293348632568166
93,0.4826202365092565
94,0.4116337996261649
95,0.47101140221013404
96,0.4509312408808836
97,0.4434787560039509
98,0.4897253371842965
99,0.47196370470775817
100,0.5011598856938417
101,0.5708466358774166
102,0.49986019899432493
103,0.5592378015782942
104,0.43976548087762696
105,0.4323129960006943
106,0.4785595771810399
107,0.4607979447045015
108,0.5083128668268304
109,0.5779996170104051
110,0.5070131801273137
111,0.5663907827112827
112,0.42100874017091117
113,0.41355625529397855
114,0.4598028364743242
115,0.44204120399778574
116,0.47123738498386936
117,0.5409241351674442
118,0.46993769828435267
119,0.5293153008683217
120,0.4098429801676546
121,0.4023904952907219
122,0.44863707647106754
123,0.43087544399452915
124,0.478390366116858
125,0.5480771163004328
126,0.4770906794173413
127,0.5364682820013104
128,0.479508143212224
129,0.47205565833529123
130,0.5183022395156369
131,0.5005406070390985
132,0.5923269879204851
133,0.66201373810406
134,0.5910273012209685
135,0.6504049038049378
136,0.4968081280543798
137,0.489355643177447
138,0.5356022243577928
139,0.5178405918812543
140,0.5415577817746807
141,0.6112445319582556
142,0.5402580950751639
143,0.599635697659133
144,0.39962470752937146
145,0.39217222265243873
146,0.4384188038327844
147,0.420657171356246
148,0.5124435522376327
149,0.5821303024212076
150,0.511143865538116
151,0.570521468122085
152,0.41692469237152724
153,0.4094722074945946
154,0.45571878867494026
155,0.4379571561984018
156,0.4616743460918282
157,0.5313610962754031
158,0.4603746593923114
159,0.5197522619762807
160,0.4141015908179429
161,0.4066491059410103
162,0.4528956871213559
163,0.43513405464481747
164,0.5269204355262043
165,0.596607185709779
166,0.5256207488266874
167,0.5849983514106566
168,0.43591532649185144
169,0.42846284161491865
170,0.47470942279526435
171,0.4569477903187259
172,0.4806649802121523
173,0.5503517303957272
174,0.4793652935126356
175,0.5387428960966046
176,0.36066064078536336
177,0.3532081559084306
178,0.39945473708877627
179,0.3816931046122379
180,0.47347948549362456
181,0.5431662356771995
182,0.4721797987941079
183,0.5315574013780769
184,0.38247437645927174
185,0.37502189158233906
186,0.4212684727626847
187,0.4035068402861463
188,0.4272240301795726
189,0.4969107803631475
190,0.4259243434800559
191,0.485301946064025
192,0.447674912426031
193,0.4402224275490983
194,0.486469008729444
195,0.46870737625290554
196,0.5578149512339946
197,0.6275017014175694
198,0.5565152645344777
199,0.615892867118447
200,0.41672193928539747
201,0.4092694544084647
202,0.4555160355888104
203,0.43775440311227193
204,0.5451807192296061
205,0.614867469413181
206,0.5438810325300895
207,0.6032586351140586
208,0.36745639836217325
209,0.36000391348524047
210,0.40625049466558616
211,0.3884888621890478
212,0.47759643717013683
213,0.5472831873537117
214,0.4762967504706201
215,0.5356743530545892
216,0.33650342522153964
217,0.329050940344607
218,0.3752975215249527
219,0.35753588904841427
220,0.4649622051657485
221,0.5346489553493233
222,0.46366251846623174
223,0.5230401210502009
224,0.38226836003174997
225,0.3748158751548173
226,0.4210624563351629
227,0.40330082385862454
228,0.49240839883971355
229,0.5620951490232885
230,0.4911087121401968
231,0.550486314724166
232,0.3558291377228691
233,0.34837665284593633
234,0.394623234026282
235,0.3768616015497436
236,0.48428791766707785
237,0.5539746678506527
238,0.48298823096756116
239,0.5423658335515302
240,0.3284923316181651
241,0.32103984674123237
242,0.36728642792157806
243,0.3495247954450396
244,0.43863237042612874
245,0.5083191206097035
246,0.43733268372661194
247,0.4967102863105811
248,0.30205310930928414
249,0.29460062443235147
