id,fitness
0,0.47501473846191694
1,0.4614610018012001
2,0.45335956391234067
3,0.43980582725162376
4,0.4675544777991986
5,0.4540007411384817
6,0.4458993032496222
7,0.4323455665889053
8,0.507231315809921
9,0.49367757914920407
10,0.48557614126034465
11,0.4720224045996277
12,0.5234403765986132
13,0.5098866399378962
14,0.5017852020490368
15,0.4882314653883198
16,0.45199902467800385
17,0.43844528801728705
18,0.4303438501284275
19,0.4167901134677106
20,0.44453876401528547
21,0.4309850273545686
22,0.4228835894657091
23,0.4093298528049923
24,0.48421560202600783
25,0.47066186536529103
26,0.4625604274764315
27,0.4490066908157146
28,0.5004246628147
29,0.48687092615398314
30,0.4787694882651236
31,0.4652157516044068
32,0.49033473941398625
33,0.4767810027532694
34,0.4686795648644099
35,0.455125828203693
36,0.4828744787512679
37,0.46932074209055097
38,0.4612193042016915
39,0.44766556754097453
40,0.5225513167619902
41,0.5089975801012734
42,0.500896142212414
43,0.487342405551697
44,0.5387603775506824
45,0.5252066408899655
46,0.517105203001106
47,0.503551466340389
48,0.4673190256300731
49,0.4537652889693563
50,0.44566385108049683
51,0.4321101144197799
52,0.4598587649673548
53,0.44630502830663793
54,0.43820359041777834
55,0.42464985375706155
56,0.4995356029780772
57,0.4859818663173603
58,0.4778804284285008
59,0.46432669176778385
60,0.5157446637667693
61,0.5021909271060524
62,0.49408948921719303
63,0.48053575255647607
64,0.4889018961311171
65,0.47534815947040027
66,0.46724672158154085
67,0.4536929849208239
68,0.48144163546839874
69,0.46788789880768183
70,0.45978646091882236
71,0.4462327242581054
72,0.5211184734791211
73,0.5075647368184042
74,0.4994632989295448
75,0.48590956226882787
76,0.5373275342678133
77,0.5237737976070964
78,0.5156723597182369
79,0.50211862305752
80,0.46588618234720397
81,0.4523324456864872
82,0.4442310077976277
83,0.4306772711369108
84,0.45842592168448565
85,0.4448721850237688
86,0.4367707471349092
87,0.4232170104741924
88,0.49810275969520795
89,0.48454902303449116
90,0.4764475851456317
91,0.4628938484849147
92,0.5143118204839002
93,0.5007580838231833
94,0.49265664593432373
95,0.47910290927360694
96,0.5042218970831864
97,0.4906681604224695
98,0.4825667225336101
99,0.4690129858728932
100,0.49676163642046806
101,0.48320789975975115
102,0.4751064618708916
103,0.4615527252101747
104,0.5364384744311904
105,0.5228847377704735
106,0.5147832998816141
107,0.5012295632208972
108,0.5526475352198826
109,0.5390937985591656
110,0.5309923606703062
111,0.5174386240095893
112,0.4812061832992733
113,0.4676524466385565
114,0.45955100874969695
115,0.44599727208898005
116,0.4737459226365549
117,0.46019218597583805
118,0.4520907480869785
119,0.4385370114262617
120,0.5134227606472773
121,0.49986902398656047
122,0.49176758609770094
123,0.47821384943698403
124,0.5296318214359694
125,0.5160780847752526
126,0.5079766468863932
127,0.49442291022567625
128,0.4156138031925614
129,0.4020600665318445
130,0.47872775887342467
131,0.4651740222127078
132,0.4081535425298429
133,0.3945998058691261
134,0.4712674982107063
135,0.4577137615499894
136,0.4478303805405654
137,0.4342766438798485
138,0.5109443362214287
139,0.4973905995607118
140,0.4640394413292575
141,0.4504857046685406
142,0.5271533970101209
143,0.513599660349404
144,0.3925980894086483
145,0.37904435274793136
146,0.4557120450895115
147,0.44215830842879467
148,0.38513782874592983
149,0.371584092085213
150,0.4482517844267932
151,0.4346980477660763
152,0.42481466675665225
153,0.41126093009593534
154,0.4879286224375155
155,0.47437488577679865
156,0.44102372754534436
157,0.4274699908846275
158,0.5041376832262078
159,0.4905839465654908
160,0.44691953489441083
161,0.43336579823369403
162,0.5100334905752743
163,0.49647975391455734
164,0.43945927423169245
165,0.4259055375709756
166,0.5025732299125557
167,0.4890194932518389
168,0.4791361122424149
169,0.465582375581698
170,0.5422500679232781
171,0.5286963312625613
172,0.49534517303110703
173,0.4817914363703902
174,0.5584591287119703
175,0.5449053920512534
176,0.4239038211104977
177,0.4103500844497809
178,0.4870177767913611
179,0.4734640401306442
180,0.41644356044777936
181,0.4028898237870625
182,0.4795575161286426
183,0.4660037794679258
184,0.4561203984585018
185,0.4425666617977849
186,0.519234354139365
187,0.5056806174786482
188,0.4723294592471939
189,0.4587757225864771
190,0.5354434149280572
191,0.5218896782673405
192,0.38994210008255187
193,0.37638836342183496
194,0.45305605576341507
195,0.43950231910269827
196,0.3824818394198334
197,0.3689281027591166
198,0.44559579510069675
199,0.4320420584399799
200,0.4221586774305558
201,0.40860494076983894
202,0.48527263311141905
203,0.47171889645070225
204,0.4383677382192479
205,0.4248140015585311
206,0.5014816939001113
207,0.4879279572393944
208,0.3669263862986387
209,0.3533726496379219
210,0.4300403419795021
211,0.41648660531878523
212,0.35946612563592034
213,0.34591238897520343
214,0.4225800813167836
215,0.40902634465606674
216,0.3991429636466427
217,0.38558922698592585
218,0.46225691932750607
219,0.44870318266678916
220,0.4153520244353349
221,0.40179828777461796
222,0.4784659801161982
223,0.46491224345548127
224,0.4212478317844014
225,0.40769409512368443
226,0.48436178746526465
227,0.47080805080454774
228,0.4137875711216829
229,0.40023383446096605
230,0.47690152680254627
231,0.46334779014182936
232,0.4534644091324053
233,0.4399106724716884
234,0.5165783648132686
235,0.5030246281525518
236,0.46967346992109743
237,0.4561197332603806
238,0.5327874256019608
239,0.5192336889412439
240,0.39823211800048824
241,0.3846783813397714
242,0.4613460736813515
243,0.4477923370206347
244,0.39077185733776976
245,0.37721812067705296
246,0.4538858130186331
247,0.44033207635791627
248,0.4304486953484922
249,0.4168949586877754
250,0.4935626510293556
251,0.4800089143686387
252,0.44665775613718445
253,0.43310401947646754
254,0.5097717118180477
255,0.49621797515733085
256,0.5367387340903298
257,0.5231849974296129
258,0.5150835595407534
259,0.5015298228800364
260,0.5292784734276114
261,0.5157247367668945
262,0.507623298878035
263,0.4940695622173181
264,0.5689553114383338
265,0.5554015747776169
266,0.5473001368887573
267,0.5337464002280404
268,0.5851643722270259
269,0.571610635566309
270,0.5635091976774496
271,0.5499554610167326
272,0.5710287703440747
273,0.5574750336833578
274,0.5493735957944983
275,0.5358198591337814
276,0.5635685096813562
277,0.5500147730206394
278,0.54191333513178
279,0.5283595984710631
280,0.6032453476920787
281,0.5896916110313617
282,0.5815901731425023
283,0.5680364364817854
284,0.6194544084807708
285,0.6059006718200539
286,0.5977992339311945
287,0.5842454972704775
288,0.5520587350423991
289,0.5385049983816822
290,0.5304035604928228
291,0.5168498238321059
292,0.5445984743796808
293,0.5310447377189639
294,0.5229432998301043
295,0.5093895631693874
296,0.5842753123904031
297,0.5707215757296862
298,0.5626201378408268
299,0.5490664011801099
300,0.6004843731790953
301,0.5869306365183783
302,0.5788291986295189
303,0.565275461968802
304,0.586348771296144
305,0.5727950346354271
306,0.5646935967465677
307,0.5511398600858508
308,0.5788885106334256
309,0.5653347739727087
310,0.5572333360838492
311,0.5436795994231323
312,0.6185653486441479
313,0.6050116119834311
314,0.5969101740945717
315,0.5833564374338547
316,0.6347744094328401
317,0.6212206727721232
318,0.6131192348832638
319,0.5995654982225468
320,0.55062589175953
321,0.537072155098813
322,0.5289707172099536
323,0.5154169805492367
324,0.5431656310968115
325,0.5296118944360947
326,0.5215104565472352
327,0.5079567198865182
328,0.5828424691075339
329,0.569288732446817
330,0.5611872945579576
331,0.5476335578972406
332,0.599051529896226
333,0.5854977932355092
334,0.5773963553466498
335,0.5638426186859328
336,0.5849159280132749
337,0.571362191352558
338,0.5632607534636984
339,0.5497070168029815
340,0.5774556673505564
341,0.5639019306898395
342,0.5558004928009801
343,0.5422467561402632
344,0.6171325053612788
345,0.6035787687005618
346,0.5954773308117024
347,0.5819235941509854
348,0.633341566149971
349,0.6197878294892539
350,0.6116863916003946
351,0.5981326549396776
352,0.5659458927115992
353,0.5523921560508824
354,0.544290718162023
355,0.530736981501306
356,0.5584856320488809
357,0.544931895388164
358,0.5368304574993045
359,0.5232767208385876
360,0.5981624700596032
361,0.5846087333988864
362,0.5765072955100269
363,0.56295355884931
364,0.6143715308482954
365,0.6008177941875784
366,0.592716356298719
367,0.5791626196380021
368,0.6002359289653442
369,0.5866821923046273
370,0.5785807544157678
371,0.5650270177550509
372,0.5927756683026258
373,0.5792219316419088
374,0.5711204937530494
375,0.5575667570923325
376,0.6324525063133482
377,0.6188987696526311
378,0.6107973317637718
379,0.5972435951030548
380,0.6486615671020404
381,0.6351078304413234
382,0.6270063925524639
383,0.6134526558917469
384,0.47733779882097416
385,0.4637840621602573
386,0.5404517545018374
387,0.5268980178411206
388,0.46987753815825567
389,0.4563238014975389
390,0.532991493839119
391,0.5194377571784022
392,0.5095543761689781
393,0.4960006395082613
394,0.5726683318498414
395,0.5591145951891245
396,0.5257634369576704
397,0.5122097002969535
398,0.5888773926385336
399,0.5753236559778168
400,0.5116278350747191
401,0.4980740984140022
402,0.5747417907555823
403,0.5611880540948655
404,0.5041675744120006
405,0.49061383775128375
406,0.567281530092864
407,0.5537277934321471
408,0.543844412422723
409,0.5302906757620062
410,0.6069583681035864
411,0.5934046314428694
412,0.5600534732114152
413,0.5464997365506983
414,0.6231674288922785
415,0.6096136922315616
416,0.5086435305228237
417,0.4950897938621068
418,0.5717574862036869
419,0.55820374954297
420,0.5011832698601052
421,0.48762953319938834
422,0.5642972255409686
423,0.5507434888802517
424,0.5408601078708276
425,0.5273063712101108
426,0.603974063551691
427,0.590420326890974
428,0.5570691686595198
429,0.5435154319988029
430,0.6201831243403831
431,0.6066293876796662
432,0.5429335667765686
433,0.5293798301158517
434,0.6060475224574319
435,0.592493785796715
436,0.5354733061138501
437,0.5219195694531332
438,0.5985872617947134
439,0.5850335251339965
440,0.5751501441245725
441,0.5615964074638556
442,0.638264099805436
443,0.624710363144719
444,0.5913592049132648
445,0.5778054682525477
446,0.6544731605941282
447,0.6409194239334112
448,0.45166609571096455
449,0.43811235905024776
450,0.5147800513918279
451,0.5012263147311111
452,0.44420583504824623
453,0.4306520983875294
454,0.5073197907291095
455,0.4937660540683927
456,0.48388267305896854
457,0.4703289363982517
458,0.5469966287398319
459,0.533442892079115
460,0.5000917338476608
461,0.48653799718694385
462,0.563205689528524
463,0.5496519528678071
464,0.4859561319647095
465,0.4724023953039927
466,0.5490700876455729
467,0.535516350984856
468,0.4784958713019911
469,0.46494213464127426
470,0.5416098269828543
471,0.5280560903221375
472,0.5181727093127134
473,0.5046189726519966
474,0.5812866649935768
475,0.5677329283328599
476,0.5343817701014056
477,0.5208280334406887
478,0.597495725782269
479,0.583941989121552
480,0.48297182741281425
481,0.46941809075209734
482,0.5460857830936775
483,0.5325320464329606
484,0.47551156675009576
485,0.4619578300893789
486,0.5386255224309592
487,0.5250717857702422
488,0.5151884047608182
489,0.5016346681001013
490,0.5783023604416815
491,0.5647486237809646
492,0.5313974655495103
493,0.5178437288887935
494,0.5945114212303737
495,0.5809576845696567
496,0.5172618636665591
497,0.5037081270058422
498,0.5803758193474223
499,0.5668220826867055
500,0.5098016030038407
501,0.4962478663431238
502,0.572915558684704
503,0.5593618220239871
504,0.5494784410145631
505,0.5359247043538462
506,0.6125923966954263
507,0.5990386600347095
508,0.5656875018032552
509,0.5521337651425383
510,0.6288014574841185
511,0.6152477208234016
512,0.4255321974254632
513,0.4119784607647463
514,0.40387702287588684
515,0.3903232862151699
516,0.41807193676274473
517,0.4045182001020279
518,0.39641676221316835
519,0.38286302555245155
520,0.4682023515104773
521,0.45464861484976044
522,0.44654717696090085
523,0.43299344030018405
524,0.48441141229916934
525,0.47085767563845254
526,0.46275623774959307
527,0.44920250108887616
528,0.4025164836415501
529,0.3889627469808333
530,0.3808613090919737
531,0.3673075724312569
532,0.39505622297883164
533,0.3815024863181148
534,0.3734010484292553
535,0.3598473117685384
536,0.44518663772656414
537,0.4316329010658473
538,0.4235314631769877
539,0.4099777265162709
540,0.46139569851525636
541,0.4478419618545395
542,0.4397405239656799
543,0.4261867873049631
544,0.44085219837753237
545,0.42729846171681557
546,0.4191970238279561
547,0.4056432871672392
548,0.43339193771481405
549,0.4198382010540972
550,0.4117367631652376
551,0.3981830265045208
552,0.48352235246254655
553,0.4699686158018297
554,0.4618671779129701
555,0.4483134412522533
556,0.49973141325123865
557,0.48617767659052186
558,0.4780762387016623
559,0.4645225020409454
560,0.4178364845936194
561,0.40428274793290253
562,0.39618131004404294
563,0.38262757338332615
564,0.4103762239309009
565,0.39682248727018404
566,0.3887210493813246
567,0.3751673127206077
568,0.46050663867863345
569,0.44695290201791654
570,0.438851464129057
571,0.4252977274683402
572,0.4767156994673255
573,0.46316196280660876
574,0.45506052491774923
575,0.44150678825703243
576,0.4394193550946634
577,0.4258656184339465
578,0.41776418054508696
579,0.40421044388437005
580,0.4319590944319449
581,0.41840535777122806
582,0.41030391988236864
583,0.3967501832216517
584,0.4820895091796774
585,0.46853577251896056
586,0.46043433463010114
587,0.44688059796938423
588,0.49829856996836963
589,0.4847448333076527
590,0.47664339541879325
591,0.4630896587580763
592,0.41640364131075025
593,0.4028499046500334
594,0.394748466761174
595,0.38119473010045707
596,0.40894338064803176
597,0.3953896439873149
598,0.3872882060984555
599,0.3737344694377386
600,0.4590737953957643
601,0.44552005873504746
602,0.437418620846188
603,0.4238648841854711
604,0.47528285618445654
605,0.4617291195237397
606,0.4536276816348801
607,0.4400739449741633
608,0.45473935604673266
609,0.44118561938601575
610,0.4330841814971563
611,0.4195304448364393
612,0.44727909538401417
613,0.4337253587232973
614,0.4256239208344379
615,0.412070184173721
616,0.4974095101317467
617,0.48385577347102987
618,0.4757543355821704
619,0.4622005989214535
620,0.5136185709204389
621,0.500064834259722
622,0.4919633963708625
623,0.4784096597101456
624,0.43172364226281956
625,0.4181699056021027
626,0.41006846771324323
627,0.3965147310525263
628,0.4242633816001011
629,0.4107096449393842
630,0.40260820705052475
631,0.38905447038980784
632,0.4743937963478336
633,0.4608400596871167
634,0.4527386217982573
635,0.43918488513754034
636,0.4906028571365258
637,0.4770491204758089
638,0.46894768258694935
639,0.45539394592623245
640,0.3661312621561076
641,0.35257752549539073
642,0.42924521783697095
643,0.41569148117625404
644,0.3586710014933891
645,0.3451172648326723
646,0.42178495717425246
647,0.4082312205135356
648,0.4088014162411216
649,0.39524767958040474
650,0.47191537192198496
651,0.45836163526126805
652,0.4250104770298138
653,0.4114567403690969
654,0.48812443271067707
655,0.4745706960499602
656,0.34311554837219443
657,0.32956181171147764
658,0.4062295040530578
659,0.39267576739234095
660,0.3356552877094761
661,0.32210155104875915
662,0.3987692433903393
663,0.38521550672962246
664,0.3857857024572085
665,0.3722319657964917
666,0.44889965813807187
667,0.435345921477355
668,0.4019947632459007
669,0.3884410265851838
670,0.4651087189267641
671,0.4515549822660471
672,0.3974369938579571
673,0.3838832571972402
674,0.46055094953882036
675,0.4469972128781035
676,0.3899767331952386
677,0.37642299653452177
678,0.453090688876102
679,0.4395369522153851
680,0.4401071479429711
681,0.42655341128225427
682,0.5032211036238344
683,0.4896673669631176
684,0.45631620873166323
685,0.44276247207094643
686,0.5194301644125267
687,0.5058764277518097
688,0.37442128007404396
689,0.3608675434133271
690,0.4375352357549072
691,0.4239814990941904
692,0.3669610194113255
693,0.3534072827506087
694,0.4300749750921889
695,0.416521238431472
696,0.417091434159058
697,0.4035376974983412
698,0.4802053898399214
699,0.4666516531792045
700,0.43330049494775025
701,0.4197467582870333
702,0.4964144506286135
703,0.4828607139678966
704,0.340459559046098
705,0.3269058223853812
706,0.40357351472696135
707,0.3900197780662445
708,0.33299929838337966
709,0.3194455617226627
710,0.39611325406424286
711,0.382559517403526
712,0.38312971313111216
713,0.36957597647039525
714,0.4462436688119754
715,0.43268993215125856
716,0.39933877391980427
717,0.38578503725908747
718,0.46245272960066763
719,0.4488989929399508
720,0.317443845262185
721,0.3038901086014681
722,0.38055780094304825
723,0.3670040642823314
724,0.3099835845994665
725,0.29642984793874966
726,0.37309754028032976
727,0.35954380361961297
728,0.360113999347199
729,0.34656026268648216
730,0.42322795502806226
731,0.40967421836734547
732,0.37632306013589123
733,0.3627693234751743
734,0.4394370158167545
735,0.42588327915603763
736,0.3717652907479475
