id,boa_peak,boa_size
0,4608,95
1,4608,95
2,8810,572
3,8810,572
4,4608,95
5,10757,81
6,8526,136
7,5413,199
8,8810,572
9,2601,199
10,8810,572
11,8810,572
12,8972,63
13,8765,608
14,8526,136
15,8526,136
16,2228,372
17,4608,95
18,13002,575
19,4587,94
20,2228,372
21,8765,608
22,15510,643
23,15510,643
24,8765,608
25,8765,608
26,8810,572
27,8810,572
28,8765,608
29,8765,608
30,9246,258
31,9246,258
32,2720,56
33,2601,199
34,554,19
35,8810,572
36,2228,372
37,2213,72
38,9766,223
39,8810,572
40,2601,199
41,2601,199
42,554,19
43,8810,572
44,2213,72
45,2213,72
46,8526,136
47,8810,572
48,2228,372
49,2228,372
50,8310,44
51,4587,94
52,2228,372
53,8765,608
54,8310,44
55,15510,643
56,8765,608
57,8765,608
58,554,19
59,4587,94
60,8765,608
61,8765,608
62,8765,608
63,8810,572
64,6208,89
65,6208,89
66,6658,235
67,14913,465
68,6208,89
69,5413,199
70,2534,377
71,2534,377
72,12488,92
73,4587,94
74,8810,572
75,4587,94
76,8526,136
77,8526,136
78,8526,136
79,8526,136
80,6208,89
81,345,19
82,13002,575
83,14913,465
84,6208,89
85,345,19
86,8310,44
87,8310,44
88,8765,608
89,345,19
90,11371,184
91,11371,184
92,8526,136
93,345,19
94,9246,258
95,9246,258
96,6208,89
97,2283,429
98,8810,572
99,2283,429
100,6632,840
101,6632,840
102,9318,47
103,2283,429
104,6632,840
105,2283,429
106,8810,572
107,2283,429
108,6632,840
109,2601,199
110,6510,58
111,2283,429
112,2228,372
113,4587,94
114,8810,572
115,4587,94
116,2228,372
117,8765,608
118,8310,44
119,4587,94
120,8765,608
121,8765,608
122,15338,1087
123,4587,94
124,8765,608
125,8765,608
126,8310,44
127,4587,94
128,4608,95
129,4608,95
130,13002,575
131,7082,776
132,8836,66
133,2213,72
134,8836,66
135,2213,72
136,12488,92
137,2601,199
138,7082,776
139,2283,429
140,8836,66
141,2213,72
142,8526,136
143,2213,72
144,2228,372
145,2741,212
146,13002,575
147,5010,272
148,2228,372
149,2741,212
150,2228,372
151,5010,272
152,2228,372
153,8765,608
154,2228,372
155,8765,608
156,2228,372
157,8765,608
158,2228,372
159,8765,608
160,2228,372
161,2213,72
162,7082,776
163,2283,429
164,2228,372
165,2213,72
166,2534,377
167,2213,72
168,2228,372
169,2601,199
170,7082,776
171,2283,429
172,2228,372
173,2213,72
174,2534,377
175,2213,72
176,2228,372
177,2228,372
178,2228,372
179,8765,608
180,2228,372
181,2741,212
182,2228,372
183,2741,212
184,2228,372
185,8765,608
186,2228,372
187,8765,608
188,2228,372
189,8765,608
190,2228,372
191,8765,608
192,6208,89
193,6208,89
194,13002,575
195,13002,575
196,2534,377
197,2213,72
198,2534,377
199,2534,377
200,12488,92
201,2283,429
202,2283,429
203,2283,429
204,2228,372
205,2213,72
206,2534,377
207,15338,1087
208,13002,575
209,15320,499
210,13002,575
211,13002,575
212,2534,377
213,2741,212
214,2534,377
215,2534,377
216,2228,372
217,15320,499
218,13002,575
219,2283,429
220,2228,372
221,15320,499
222,13002,575
223,15816,872
224,2228,372
225,2283,429
226,2283,429
227,2283,429
228,2228,372
229,2213,72
230,2534,377
231,2283,429
232,2283,429
233,2283,429
234,2283,429
235,2283,429
236,6632,840
237,2283,429
238,2534,377
239,2283,429
240,2228,372
241,2228,372
242,2283,429
243,2283,429
244,2228,372
245,2741,212
246,10742,407
247,10742,407
248,2228,372
249,8765,608
250,13002,575
251,2283,429
252,2228,372
253,8765,608
254,12510,88
255,2283,429
256,8972,63
257,5413,199
258,2534,377
259,8526,136
260,5892,197
261,5413,199
262,2534,377
263,5413,199
264,8972,63
265,8765,608
266,8526,136
267,8526,136
268,8972,63
269,8765,608
270,8526,136
271,8526,136
272,12560,19
273,345,19
274,8526,136
275,5010,272
276,5892,197
277,5413,199
278,2534,377
279,5010,272
280,8765,608
281,345,19
282,8526,136
283,5010,272
284,8972,63
285,8765,608
286,8526,136
287,8526,136
288,6632,840
289,5413,199
290,7082,776
291,7082,776
292,2534,377
293,5413,199
294,2534,377
295,5413,199
296,2984,61
297,2025,131
298,7082,776
299,7082,776
300,2534,377
301,8765,608
302,6510,58
303,10669,497
304,2228,372
305,2228,372
306,10742,407
307,7082,776
308,2228,372
309,5413,199
310,10742,407
311,15510,643
312,6632,840
313,8765,608
314,7082,776
315,7082,776
316,8765,608
317,8765,608
318,6510,58
319,10669,497
320,5892,197
321,4587,94
322,2534,377
323,4587,94
324,6632,840
325,5413,199
326,2534,377
327,2534,377
328,1352,22
329,4587,94
330,8526,136
331,4587,94
332,8526,136
333,8526,136
334,8526,136
335,8526,136
336,13002,575
337,345,19
338,2534,377
339,4587,94
340,6632,840
341,345,19
342,2534,377
343,2534,377
344,345,19
345,345,19
346,8526,136
347,4587,94
348,8526,136
349,345,19
350,8526,136
351,8526,136
352,6632,840
353,6632,840
354,2534,377
355,4587,94
356,6632,840
357,6632,840
358,2534,377
359,1005,73
360,6632,840
361,4969,29
362,15338,1087
363,4587,94
364,6510,58
365,1005,73
366,6510,58
367,1005,73
368,6632,840
369,6632,840
370,10742,407
371,4587,94
372,6632,840
373,5413,199
374,10742,407
375,10742,407
376,6632,840
377,4969,29
378,15338,1087
379,4587,94
380,6510,58
381,1005,73
382,6510,58
383,1005,73
384,12488,92
385,7082,776
386,7082,776
387,7082,776
388,6632,840
389,2534,377
390,2534,377
391,15338,1087
392,6632,840
393,2025,131
394,7082,776
395,7082,776
396,12684,49
397,13709,241
398,2534,377
399,15338,1087
400,15320,499
401,5010,272
402,5010,272
403,5010,272
404,6632,840
405,5010,272
406,2534,377
407,5010,272
408,15320,499
409,15320,499
410,5010,272
411,5010,272
412,15320,499
413,8765,608
414,16302,397
415,5010,272
416,2228,372
417,2025,131
418,7082,776
419,7082,776
420,2534,377
421,2213,72
422,2534,377
423,2534,377
424,6632,840
425,2025,131
426,7082,776
427,7082,776
428,10669,497
429,10669,497
430,2534,377
431,13743,244
432,2228,372
433,2228,372
434,10742,407
435,7082,776
436,2228,372
437,2741,212
438,10742,407
439,5010,272
440,6632,840
441,8765,608
442,7082,776
443,13743,244
444,2228,372
445,8765,608
446,10742,407
447,8765,608
448,7082,776
449,7082,776
450,7082,776
451,7082,776
452,2534,377
453,2534,377
454,2534,377
455,2534,377
456,6632,840
457,6632,840
458,2534,377
459,4587,94
460,6632,840
461,6632,840
462,2534,377
463,15338,1087
464,15320,499
465,15320,499
466,2534,377
467,2534,377
468,2534,377
469,2534,377
470,2534,377
471,2534,377
472,15320,499
473,15320,499
474,2534,377
475,15320,499
476,2534,377
477,15320,499
478,2534,377
479,15338,1087
480,6632,840
481,6632,840
482,2534,377
483,4587,94
484,2534,377
485,1005,73
486,2534,377
487,2534,377
488,6632,840
489,6632,840
490,6632,840
491,4587,94
492,6632,840
493,1005,73
494,2534,377
495,1005,73
496,6632,840
497,6632,840
498,10742,407
499,4587,94
500,10742,407
501,6632,840
502,10742,407
503,10742,407
504,6632,840
505,6632,840
506,6632,840
507,4587,94
508,6632,840
509,6632,840
510,2534,377
511,1005,73
512,4608,95
513,4608,95
514,6658,235
515,6658,235
516,8836,66
517,10757,81
518,9766,223
519,9766,223
520,2601,199
521,2601,199
522,6658,235
523,8810,572
524,8972,63
525,8765,608
526,8972,63
527,8810,572
528,4608,95
529,4608,95
530,6658,235
531,6658,235
532,4608,95
533,8765,608
534,6658,235
535,9246,258
536,8765,608
537,8765,608
538,6658,235
539,8765,608
540,8765,608
541,8765,608
542,6658,235
543,8765,608
544,2720,56
545,2601,199
546,554,19
547,8810,572
548,9766,223
549,8765,608
550,9766,223
551,9766,223
552,2601,199
553,2601,199
554,554,19
555,8810,572
556,2601,199
557,8765,608
558,554,19
559,8810,572
560,8765,608
561,8765,608
562,554,19
563,8765,608
564,8765,608
565,8765,608
566,9766,223
567,8765,608
568,8765,608
569,8765,608
570,554,19
571,8765,608
572,8765,608
573,8765,608
574,8765,608
575,8765,608
576,6658,235
577,14913,465
578,6658,235
579,6658,235
580,2628,33
581,4933,35
582,6658,235
583,9766,223
584,2601,199
585,8810,572
586,13002,575
587,8810,572
588,2628,33
589,2601,199
590,13002,575
591,8810,572
592,13002,575
593,14913,465
594,13002,575
595,13002,575
596,13002,575
597,8765,608
598,13002,575
599,9246,258
600,8765,608
601,8765,608
602,13002,575
603,8810,572
604,15320,499
605,8765,608
606,13002,575
607,8810,572
608,8810,572
609,8810,572
610,8810,572
611,8810,572
612,2628,33
613,6757,58
614,8810,572
615,8810,572
616,8810,572
617,8810,572
618,8810,572
619,8810,572
620,8810,572
621,2601,199
622,8810,572
623,8810,572
624,8765,608
625,8765,608
626,8810,572
627,8810,572
628,8765,608
629,8765,608
630,8810,572
631,8810,572
632,8765,608
633,8765,608
634,8810,572
635,8810,572
636,8765,608
637,8765,608
638,8810,572
639,8810,572
640,4608,95
641,4608,95
642,7082,776
643,7082,776
644,8836,66
645,8836,66
646,8836,66
647,8836,66
648,2984,61
649,2601,199
650,7082,776
651,8810,572
652,8836,66
653,10669,497
654,7082,776
655,8810,572
656,2228,372
657,2741,212
658,5010,272
659,5010,272
660,2741,212
661,2741,212
662,5010,272
663,5010,272
664,8765,608
665,8765,608
666,7082,776
667,8765,608
668,8765,608
669,8765,608
670,9246,258
671,8765,608
672,2720,56
673,2720,56
674,7082,776
675,8810,572
676,2720,56
677,2741,212
678,2720,56
679,2741,212
680,2984,61
681,2601,199
682,7082,776
683,8810,572
684,2984,61
685,8765,608
686,7082,776
687,8810,572
688,2228,372
689,8765,608
690,2228,372
691,8765,608
692,2741,212
693,2741,212
694,10742,407
695,2741,212
696,8765,608
697,8765,608
698,8765,608
699,8765,608
700,8765,608
701,8765,608
702,8765,608
703,8765,608
704,13002,575
705,4608,95
706,13002,575
707,13002,575
708,2534,377
709,2534,377
710,2534,377
711,2534,377
712,2984,61
713,2601,199
714,13002,575
715,8810,572
716,2534,377
717,1005,73
718,13002,575
719,1005,73
720,15320,499
721,2741,212
722,13002,575
723,13002,575
724,2534,377
725,2741,212
726,2534,377
727,2534,377
728,15320,499
729,8765,608
